Date,Adj Close,Close,High,Low,Open,Volume,Symbol
2019-01-01,25.133459091186523,36.599998474121094,36.720001220703125,36.47999954223633,36.63999938964844,93755,7010.SR
2019-01-02,25.54547882080078,37.20000076293945,37.36000061035156,36.599998474121094,36.7599983215332,345117,7010.SR
2019-01-03,26.0948429107666,38.0,38.2400016784668,37.20000076293945,37.36000061035156,1293230,7010.SR
2019-01-06,26.0948429107666,38.0,38.20000076293945,37.79999923706055,37.959999084472656,646517,7010.SR
2019-01-07,26.369531631469727,38.400001525878906,38.400001525878906,37.959999084472656,38.0,1862735,7010.SR
2019-01-08,26.1223201751709,38.040000915527344,38.31999969482422,38.040000915527344,38.2400016784668,371270,7010.SR
2019-01-09,26.809022903442383,39.040000915527344,39.040000915527344,38.0,38.20000076293945,932067,7010.SR
2019-01-10,27.05622673034668,39.400001525878906,39.400001525878906,39.040000915527344,39.119998931884766,1072252,7010.SR
2019-01-13,26.97382164001465,39.279998779296875,39.439998626708984,39.0,39.400001525878906,1389740,7010.SR
2019-01-14,26.91889190673828,39.20000076293945,39.279998779296875,38.91999816894531,39.15999984741211,1154117,7010.SR
2019-01-15,26.91889190673828,39.20000076293945,39.400001525878906,38.91999816894531,38.91999816894531,1196495,7010.SR
2019-01-16,26.97382164001465,39.279998779296875,39.400001525878906,39.08000183105469,39.20000076293945,1079547,7010.SR
2019-01-17,27.330921173095703,39.79999923706055,39.79999923706055,39.0,39.0,1279945,7010.SR
2019-01-20,27.111177444458008,39.47999954223633,39.84000015258789,39.47999954223633,39.84000015258789,506737,7010.SR
2019-01-21,27.4682559967041,40.0,40.0,39.08000183105469,39.439998626708984,953450,7010.SR
2019-01-22,28.017610549926758,40.79999923706055,41.52000045776367,39.880001068115234,39.91999816894531,2013752,7010.SR
2019-01-23,28.017610549926758,40.79999923706055,41.119998931884766,40.400001525878906,40.79999923706055,892037,7010.SR
2019-01-24,28.072566986083984,40.880001068115234,40.880001068115234,40.47999954223633,40.79999923706055,1243470,7010.SR
2019-01-27,28.017610549926758,40.79999923706055,40.959999084472656,40.560001373291016,40.79999923706055,453260,7010.SR
2019-01-28,28.072566986083984,40.880001068115234,40.880001068115234,40.47999954223633,40.720001220703125,824757,7010.SR
2019-01-29,27.79787826538086,40.47999954223633,40.880001068115234,40.0,40.79999923706055,1176147,7010.SR
2019-01-30,27.633073806762695,40.2400016784668,40.63999938964844,40.2400016784668,40.47999954223633,836867,7010.SR
2019-01-31,27.578123092651367,40.15999984741211,40.47999954223633,39.959999084472656,40.2400016784668,966707,7010.SR
2019-02-03,27.413320541381836,39.91999816894531,40.31999969482422,39.880001068115234,40.31999969482422,307375,7010.SR
2019-02-04,27.44078826904297,39.959999084472656,40.400001525878906,39.880001068115234,40.31999969482422,582467,7010.SR
2019-02-05,27.44078826904297,39.959999084472656,40.0,39.84000015258789,39.91999816894531,1179377,7010.SR
2019-02-06,27.4682559967041,40.0,40.2400016784668,39.79999923706055,40.2400016784668,761795,7010.SR
2019-02-07,27.358383178710938,39.84000015258789,40.08000183105469,39.63999938964844,40.0,534907,7010.SR
2019-02-10,27.330921173095703,39.79999923706055,40.0,39.599998474121094,40.0,373750,7010.SR
2019-02-11,27.303447723388672,39.7599983215332,40.0,39.720001220703125,39.91999816894531,1112857,7010.SR
2019-02-12,27.330921173095703,39.79999923706055,39.91999816894531,39.63999938964844,39.63999938964844,584402,7010.SR
2019-02-13,27.852815628051758,40.560001373291016,40.720001220703125,39.880001068115234,39.880001068115234,1609095,7010.SR
2019-02-14,28.017610549926758,40.79999923706055,40.79999923706055,40.2400016784668,40.79999923706055,693030,7010.SR
2019-02-17,27.79787826538086,40.47999954223633,40.63999938964844,40.400001525878906,40.47999954223633,473835,7010.SR
